uri,cls,label
<http://edukg.org/knowledge/3.0/instance/chinese#main-E5979>,<http://edukg.org/knowledge/3.0/class/chinese#main-C0>,元音
<http://edukg.org/knowledge/3.0/instance/chinese#main-E3172>,<http://edukg.org/knowledge/3.0/class/chinese#main-C14>,讽刺性反语
<http://edukg.org/knowledge/3.0/instance/chinese#main-E6150>,<http://edukg.org/knowledge/3.0/class/chinese#main-C27>,三江
<http://edukg.org/knowledge/3.0/instance/chinese#main-E1668>,<http://edukg.org/knowledge/3.0/class/chinese#main-C28>,《死的十四行诗》
<http://edukg.org/knowledge/3.0/instance/chinese#main-E4647>,<http://edukg.org/knowledge/3.0/class/chinese#main-C0>,左右相等
<http://edukg.org/knowledge/3.0/instance/chinese#main-E104>,<http://edukg.org/knowledge/3.0/class/chinese#main-C1>,重要的修饰限制词语
<http://edukg.org/knowledge/3.0/instance/chinese#main-E3809>,<http://edukg.org/knowledge/3.0/class/chinese#main-C0>,命
<http://edukg.org/knowledge/3.0/instance/chinese#main-E6636>,<http://www.w3.org/2002/07/owl#NamedIndividual>,《麦秸垛》
<http://edukg.org/knowledge/3.0/instance/chinese#main-E2628>,<http://edukg.org/knowledge/3.0/class/chinese#main-C0>,深味
<http://edukg.org/knowledge/3.0/instance/chinese#main-E5720>,<http://edukg.org/knowledge/3.0/class/chinese#main-C0>,叹号
<http://edukg.org/knowledge/3.0/instance/chinese#main-E635>,<http://edukg.org/knowledge/3.0/class/chinese#main-C0>,故都的秋
<http://edukg.org/knowledge/3.0/instance/chinese#main-E6554>,<http://edukg.org/knowledge/3.0/class/chinese#main-C31>,《圣女贞德》
<http://edukg.org/knowledge/3.0/instance/chinese#main-E4406>,<http://edukg.org/knowledge/3.0/class/chinese#main-C0>,称字、号、谥号、斋名
<http://edukg.org/knowledge/3.0/instance/chinese#main-E957>,<http://edukg.org/knowledge/3.0/class/chinese#main-C0>,《悭吝人》
<http://edukg.org/knowledge/3.0/instance/chinese#main-E2153>,<http://edukg.org/knowledge/3.0/class/chinese#main-C0>,燕（Yān）
<http://edukg.org/knowledge/3.0/instance/chinese#main-E4679>,<http://edukg.org/knowledge/3.0/class/chinese#main-C0>,《春夜宴从弟桃花园序》
<http://edukg.org/knowledge/3.0/instance/chinese#main-E404>,<http://edukg.org/knowledge/3.0/class/chinese#main-C0>,严妆
<http://edukg.org/knowledge/3.0/instance/chinese#main-E3683>,<http://edukg.org/knowledge/3.0/class/chinese#main-C0>,叟（sǒu）
<http://edukg.org/knowledge/3.0/instance/chinese#main-E6008>,<http://www.w3.org/2002/07/owl#NamedIndividual>,根据词性确定读音
<http://edukg.org/knowledge/3.0/instance/chinese#main-E6082>,<http://edukg.org/knowledge/3.0/class/chinese#main-C0>,清明　谷雨　四月　立夏　小满
<http://edukg.org/knowledge/3.0/instance/chinese#main-E766>,<http://edukg.org/knowledge/3.0/class/chinese#main-C22>,一切
<http://edukg.org/knowledge/3.0/instance/chinese#main-E5471>,<http://edukg.org/knowledge/3.0/class/chinese#main-C24>,汉姆生
<http://edukg.org/knowledge/3.0/instance/chinese#main-E317>,<http://www.w3.org/2002/07/owl#NamedIndividual>,对话中省略
<http://edukg.org/knowledge/3.0/instance/chinese#main-E704>,<http://edukg.org/knowledge/3.0/class/chinese#main-C0>,《小公务员之死》《变色龙》《装在套子里的人》《樱桃园》
<http://edukg.org/knowledge/3.0/instance/chinese#main-E5420>,<http://edukg.org/knowledge/3.0/class/chinese#main-C0>,短句
<http://edukg.org/knowledge/3.0/instance/chinese#main-E2540>,<http://edukg.org/knowledge/3.0/class/chinese#main-C0>,太息
<http://edukg.org/knowledge/3.0/instance/chinese#main-E318>,<http://www.w3.org/2002/07/owl#NamedIndividual>,妾不堪驱使，徒留无所施
<http://edukg.org/knowledge/3.0/instance/chinese#main-E385>,<http://edukg.org/knowledge/3.0/class/chinese#main-C0>,血
<http://edukg.org/knowledge/3.0/instance/chinese#main-E7198>,<http://edukg.org/knowledge/3.0/class/chinese#main-C0>,醉翁亭记
<http://edukg.org/knowledge/3.0/instance/chinese#main-E2634>,<http://edukg.org/knowledge/3.0/class/chinese#main-C0>,重章叠句
<http://edukg.org/knowledge/3.0/instance/chinese#main-E6912>,<http://edukg.org/knowledge/3.0/class/chinese#main-C0>,李商隐
<http://edukg.org/knowledge/3.0/instance/chinese#main-E3237>,<http://www.w3.org/2002/07/owl#NamedIndividual>,序数纪月法
<http://edukg.org/knowledge/3.0/instance/chinese#main-E2791>,<http://www.w3.org/2002/07/owl#NamedIndividual>,《巴黎的鳞爪》
<http://edukg.org/knowledge/3.0/instance/chinese#main-E2907>,<http://edukg.org/knowledge/3.0/class/chinese#main-C0>,死
<http://edukg.org/knowledge/3.0/instance/chinese#main-E163>,<http://edukg.org/knowledge/3.0/class/chinese#main-C24>,孙犁
<http://edukg.org/knowledge/3.0/instance/chinese#main-E807>,<http://edukg.org/knowledge/3.0/class/chinese#main-C0>,易写错词语集录
<http://edukg.org/knowledge/3.0/instance/chinese#main-E5568>,<http://edukg.org/knowledge/3.0/class/chinese#main-C0>,从使用对象看
<http://edukg.org/knowledge/3.0/instance/chinese#main-E6813>,<http://edukg.org/knowledge/3.0/class/chinese#main-C27>,海内
<http://edukg.org/knowledge/3.0/instance/chinese#main-E3029>,<http://edukg.org/knowledge/3.0/class/chinese#main-C0>,墟里
