uri,cls,label
<http://edukg.org/knowledge/3.0/instance/history#main-E14511>,<http://www.w3.org/2002/07/owl#NamedIndividual>,李黼
<http://edukg.org/knowledge/3.0/instance/history#main-E1360>,<http://edukg.org/knowledge/3.0/class/history#main-C2>,修闾氏
<http://edukg.org/knowledge/3.0/instance/history#main-E10633>,<http://edukg.org/knowledge/3.0/class/history#main-C61>,伯利克里改革
<http://edukg.org/knowledge/3.0/instance/history#main-E13201>,<http://edukg.org/knowledge/3.0/class/history#main-C0>,吴宓
<http://edukg.org/knowledge/3.0/instance/history#main-E16256>,<http://www.w3.org/2002/07/owl#NamedIndividual>,摇滚乐
<http://edukg.org/knowledge/3.0/instance/history#main-E15491>,<http://edukg.org/knowledge/3.0/class/history#main-C60>,靖难之役
<http://edukg.org/knowledge/3.0/instance/history#main-E2209>,<http://www.w3.org/2002/07/owl#NamedIndividual>,厦门
<http://edukg.org/knowledge/3.0/instance/history#main-E10544>,<http://edukg.org/knowledge/3.0/class/history#main-C2>,司兵
<http://edukg.org/knowledge/3.0/instance/history#main-E4475>,<http://www.w3.org/2002/07/owl#NamedIndividual>,马骕
<http://edukg.org/knowledge/3.0/instance/history#main-E15308>,<http://www.w3.org/2002/07/owl#NamedIndividual>,张范（范）
<http://edukg.org/knowledge/3.0/instance/history#main-E6833>,<http://www.w3.org/2002/07/owl#NamedIndividual>,电影
<http://edukg.org/knowledge/3.0/instance/history#main-E4075>,<http://edukg.org/knowledge/3.0/class/history#main-C0>,戴进
<http://edukg.org/knowledge/3.0/instance/history#main-E6557>,<http://www.w3.org/2002/07/owl#NamedIndividual>,生产关系
<http://edukg.org/knowledge/3.0/instance/history#main-E1468>,<http://edukg.org/knowledge/3.0/class/history#main-C2>,潘天寿
<http://edukg.org/knowledge/3.0/instance/history#main-E12223>,<http://edukg.org/knowledge/3.0/class/history#main-C60>,太平天国运动
<http://edukg.org/knowledge/3.0/instance/history#main-E12011>,<http://edukg.org/knowledge/3.0/class/history#main-C2>,安端
<http://edukg.org/knowledge/3.0/instance/history#main-E13921>,<http://edukg.org/knowledge/3.0/class/history#main-C0>,童贯
<http://edukg.org/knowledge/3.0/instance/history#main-E5740>,<http://edukg.org/knowledge/3.0/class/history#main-C2>,胡祗遹
<http://edukg.org/knowledge/3.0/instance/history#main-E15169>,<http://edukg.org/knowledge/3.0/class/history#main-C0>,“君权神圣”
<http://edukg.org/knowledge/3.0/instance/history#main-E6718>,<http://edukg.org/knowledge/3.0/class/history#main-C0>,胡培翚
<http://edukg.org/knowledge/3.0/instance/history#main-E10132>,<http://edukg.org/knowledge/3.0/class/history#main-C0>,斯巴达
<http://edukg.org/knowledge/3.0/instance/history#main-E16660>,<http://edukg.org/knowledge/3.0/class/history#main-C2>,恽祖翼
<http://edukg.org/knowledge/3.0/instance/history#main-E35>,<http://edukg.org/knowledge/3.0/class/history#main-C0>,巩永固
<http://edukg.org/knowledge/3.0/instance/history#main-E1778>,<http://edukg.org/knowledge/3.0/class/history#main-C2>,江永
<http://edukg.org/knowledge/3.0/instance/history#main-E3863>,<http://edukg.org/knowledge/3.0/class/history#main-C2>,布伦特兰
<http://edukg.org/knowledge/3.0/instance/history#main-E655>,<http://edukg.org/knowledge/3.0/class/history#main-C2>,乔托·迪·邦多纳
<http://edukg.org/knowledge/3.0/instance/history#main-E16741>,<http://www.w3.org/2002/07/owl#NamedIndividual>,杨捷
<http://edukg.org/knowledge/3.0/instance/history#main-E16299>,<http://edukg.org/knowledge/3.0/class/history#main-C2>,薛宣
<http://edukg.org/knowledge/3.0/instance/history#main-E5564>,<http://edukg.org/knowledge/3.0/class/history#main-C0>,伊犁
<http://edukg.org/knowledge/3.0/instance/history#main-E11041>,<http://www.w3.org/2002/07/owl#NamedIndividual>,熊秉坤
<http://edukg.org/knowledge/3.0/instance/history#main-E9846>,<http://edukg.org/knowledge/3.0/class/history#main-C2>,徐朝俊
<http://edukg.org/knowledge/3.0/instance/history#main-E740>,<http://edukg.org/knowledge/3.0/class/history#main-C7>,中古时期的西欧
<http://edukg.org/knowledge/3.0/instance/history#main-E10960>,<http://edukg.org/knowledge/3.0/class/history#main-C2>,薛莹
<http://edukg.org/knowledge/3.0/instance/history#main-E1564>,<http://edukg.org/knowledge/3.0/class/history#main-C2>,燕肃
<http://edukg.org/knowledge/3.0/instance/history#main-E9284>,<http://edukg.org/knowledge/3.0/class/history#main-C0>,宋成
<http://edukg.org/knowledge/3.0/instance/history#main-E421>,<http://edukg.org/knowledge/3.0/class/history#main-C0>,子庚
<http://edukg.org/knowledge/3.0/instance/history#main-E15607>,<http://www.w3.org/2002/07/owl#NamedIndividual>,恽光宸
<http://edukg.org/knowledge/3.0/instance/history#main-E9412>,<http://edukg.org/knowledge/3.0/class/history#main-C2>,曹冲
<http://edukg.org/knowledge/3.0/instance/history#main-E6933>,<http://edukg.org/knowledge/3.0/class/history#main-C0>,小威廉·理查德·托尔伯特
<http://edukg.org/knowledge/3.0/instance/history#main-E16078>,<http://edukg.org/knowledge/3.0/class/history#main-C2>,原涉
<http://edukg.org/knowledge/3.0/instance/history#main-E687>,<http://edukg.org/knowledge/3.0/class/history#main-C3>,汉景帝
<http://edukg.org/knowledge/3.0/instance/history#main-E10682>,<http://edukg.org/knowledge/3.0/class/history#main-C2>,艾哈德
<http://edukg.org/knowledge/3.0/instance/history#main-E16816>,<http://edukg.org/knowledge/3.0/class/history#main-C0>,哈马德·本·伊萨·阿勒哈利法
<http://edukg.org/knowledge/3.0/instance/history#main-E365>,<http://www.w3.org/2002/07/owl#NamedIndividual>,金文
<http://edukg.org/knowledge/3.0/instance/history#main-E12946>,<http://edukg.org/knowledge/3.0/class/history#main-C2>,高岱
<http://edukg.org/knowledge/3.0/instance/history#main-E2145>,<http://edukg.org/knowledge/3.0/class/history#main-C2>,欧阳询
<http://edukg.org/knowledge/3.0/instance/history#main-E11677>,<http://edukg.org/knowledge/3.0/class/history#main-C63>,城濮之战
<http://edukg.org/knowledge/3.0/instance/history#main-E13337>,<http://edukg.org/knowledge/3.0/class/history#main-C2>,米兰
<http://edukg.org/knowledge/3.0/instance/history#main-E16064>,<http://www.w3.org/2002/07/owl#NamedIndividual>,黎遂球
<http://edukg.org/knowledge/3.0/instance/history#main-E2798>,<http://edukg.org/knowledge/3.0/class/history#main-C2>,策楞
<http://edukg.org/knowledge/3.0/instance/history#main-E859>,<http://edukg.org/knowledge/3.0/class/history#main-C0>,齐桓公称霸
<http://edukg.org/knowledge/3.0/instance/history#main-E7104>,<http://edukg.org/knowledge/3.0/class/history#main-C26>,大运河
